"content_id","content_type_id","title","latitude","longitude"
131535,28,"영덕군 경정2리 차유돔 바위",36.48822141,129.4425925
131542,28,"갬주리코지(볼락코지)",33.17384299,126.2741882
131544,28,"뉴스프링빌 컨트리클럽",37.1543185,127.4314221
131545,28,"상록리조트 눈썰매장",36.74051362,127.2890937
131546,28,"홀스랜드(어승생승마장)",33.42578801,126.4904194
131547,28,"대덕승마장",35.8211942,128.5543871
131549,28,"오케이 승마장",33.40280356,126.7832056
131551,28,"부여 산직지",36.26100036,127.0410179
131552,28,"서산 덕송지",36.82453195,126.3499013
131554,28,"양지파인리조트 눈썰매장",37.21189553,127.2968605
131555,28,"죽산낚시터",36.78584871,126.8979111
131556,28,"원투쓰리 골프클럽",37.64084709,126.9061283
131557,28,"경주컨트리클럽",35.86447753,129.2630292
131558,28,"코오롱가든골프장",35.78785673,129.3217262
131559,28,"남수원컨트리클럽",37.2144345,127.0080005
131563,28,"양지 파인골프클럽",37.22631605,127.2948241
131564,28,"안성컨트리클럽",37.03864541,127.4131826
131565,28,"양주컨트리클럽",37.63619451,127.3479909
131566,28,"대덕연구단지 컨트리클럽",36.40334583,127.3932047
131567,28,"목포실내수영장",34.82408889,126.4072718
131568,28,"레이크힐스 용인컨트리클럽",37.12563956,127.1829204
131569,28,"한화리조트 플라자CC 용인",37.13158263,127.1443376
131570,28,"유성호텔 실내수영장",36.35637801,127.3388775
131571,28,"팔공컨트리클럽",35.99003928,128.7215982
131573,28,"그랜드컨트리클럽",36.72216463,127.3827442
131575,28,"화산컨트리클럽",37.15456213,127.2336928
131576,28,"한성컨트리클럽",37.3070925,127.1231291
131577,28,"동서울레스피아 골프장",37.40076213,127.8793829
131579,28,"복용승마장",36.34995875,127.3074389
131581,28,"강릉승마장",37.72668155,128.9806849
131582,28,"태안 모항지",36.7638935,126.1280369
131585,28,"청양 천장지",36.41471673,126.918797
131586,28,"대전광역시시설관리공단 한밭수영장(실내)",36.31627591,127.431537
131587,28,"두류수영장",35.84701363,128.5616524
131589,28,"알프스승마장 포니",33.39845713,126.8026957
131590,28,"당진 오봉제",36.87246381,126.7446448
131591,28,"연화도선착장(바다낚시)",34.65039155,128.3517057
131592,28,"제주 조랑말타운",33.4079306,126.7722286
131596,28,"송당승마장",33.43647967,126.7381921
131597,28,"서진승마장",33.43433802,126.724235
131598,28,"비진도 외항방파제",34.71653052,128.4587974
131599,28,"당진 초대리지",36.90273524,126.7404333
131603,28,"한원컨트리클럽",37.15721553,127.1305437
131604,28,"탐라승마장",33.43306026,126.7169551
131607,28,"광운대학교 아이스링크",37.61978838,127.0584067
131609,28,"올림픽컨트리클럽",37.72201239,126.8923106
131610,28,"그랜드 워커힐 리버파크(야외수영장)",37.55522183,127.1107898
131611,28,"광명시민체육관 실내경기장",37.46188672,126.8717254
131612,28,"부천시민운동장",37.48825685,126.7704811
131617,28,"관악구민운동장",37.47517559,126.9574616
131619,28,"창원경륜장",35.23200158,128.6680183
131620,28,"한마음청소년수련원",37.77173363,127.0054988
131621,28,"익산시 국민생활관",35.94550162,126.9583308
131623,28,"제주해양레저",33.24325982,126.419013
131624,28,"종로구시설관리공단 종로구민회관(실내)",37.57351241,127.0144592
131628,28,"소지도",34.64161958,128.4674375
131629,28,"구을비도",34.57960573,128.5493792
131632,28,"진주컨트리클럽",35.1730448,128.2332884
131633,28,"국립평창청소년수련원",37.5832703,128.4020303
131634,28,"용평리조트 스키장",37.6303201,128.6755126
131635,28,"장암산 활공장",37.39766434,128.4218341
131637,28,"하눌저수지",36.88292211,128.7864334
131638,28,"낙동강래프팅",36.85715229,128.9031432
131640,28,"평택시 무봉산청소년수련원",37.10708462,127.0972009
131641,28,"문경활공랜드",36.73629926,128.1538441
131644,28,"서귀포시청소년수련관",33.26071193,126.498228
131649,28,"크라운컨트리클럽",33.52841881,126.6952159
131651,28,"무주컨트리클럽",35.88389985,127.724717
131652,28,"용원컨트리클럽",35.11362325,128.8236995
131654,28,"한양컨트리클럽",37.6574805,126.86349
131655,28,"블루원 용인컨트리클럽",37.13416337,127.325885
131656,28,"태릉골프장",37.63052974,127.1102266
131657,28,"코리아 컨트리클럽",37.22062245,127.1507596
131658,28,"제일컨트리클럽",37.32911874,126.8691488
131660,28,"은화삼컨트리클럽",37.21535484,127.218948
131661,28,"신원 컨트리클럽",37.18070093,127.2423857
131662,28,"수원컨트리클럽",37.28131765,127.1203217
131665,28,"무안 컨트리클럽",34.96604778,126.4011328
131666,28,"서원밸리 컨트리클럽",37.81580429,126.8952604
131667,28,"파인크리크 컨트리클럽",37.09197773,127.2357305
131668,28,"아도니스 컨트리클럽",37.96523897,127.1652759
131669,28,"일동레이크 골프클럽",37.9317789,127.3120579
131670,28,"신안 컨트리클럽",37.09823561,127.2507234
131671,28,"비전힐스 컨트리클럽",37.6480167,127.2695977
131672,28,"티클라우드 컨트리클럽",37.96632078,127.0882718
131674,28,"강남 300 컨트리클럽",37.38693987,127.1823576
131676,28,"강원랜드 카지노",37.21272105,128.821601
131684,28,"동서울레스피아",37.40082324,127.8794607
131686,28,"보령시청소년수련관",36.32732768,126.6515066
131687,28,"새마을운동중앙연수원",37.39162223,127.1584429
131691,28,"덕풍계곡 플라이낚시",37.12474872,129.1559766
131692,28,"삼척항 - 새천년도로변",37.43626355,129.1881531
131693,28,"지리산청소년수련원",35.27187215,127.8970959
131695,28,"하동군청소년수련원",34.9826102,127.8947369
131696,28,"김포시청소년수련원",37.72078703,126.5521834
131698,28,"인천서구 사계절썰매장",37.54712072,126.6851206
131700,28,"아산 방축수영장",36.77895103,126.9849118
131701,28,"미리내캠프",37.48104026,127.6497819
131702,28,"경주월드 스노우파크",35.83611437,129.2791591
131704,28,"춘천시청소년여행의집",37.92324578,127.7205014
131705,28,"경주보문 청소년수련원",35.85347937,129.2950183
131707,28,"하니랜드 워터파크",37.74990531,126.8335707
131708,28,"중문골프클럽",33.25424738,126.411444
131709,28,"하니랜드 눈썰매장",37.74990531,126.8335707
131712,28,"서울월드컵경기장",37.56830814,126.8972867
131714,28,"대구스타디움",35.82998182,128.6901804
131715,28,"부산 아시아드주경기장",35.19022453,129.0582326
131716,28,"인천문학경기장(인천월드컵경기장)",37.43733636,126.6907314
131717,28,"제주월드컵경기장",33.24628869,126.5092023
131718,28,"문수축구경기장",35.53528677,129.259561
131719,28,"수원월드컵경기장",37.28658222,127.0369291
131720,28,"대전월드컵경기장",36.36519621,127.3251147
131721,28,"광주월드컵경기장",35.13376174,126.8749062
131722,28,"전주월드컵경기장",35.86812894,127.0645234
131723,28,"지산 포레스트 리조트 스키장",37.21534043,127.3442255
131725,28,"용평 버치힐골프클럽",37.65757585,128.7049147
131726,28,"오크밸리 C.C",37.4057326,127.8158885
131727,28,"어린이회관 눈썰매장",37.54593901,127.0792846
131730,28,"광주패밀리랜드 눈썰매장",35.22357414,126.89408
131732,28,"청정테마힐링센터",35.68594194,127.1000777
131734,28,"남해스포츠파크",34.80639842,127.8385936
131735,28,"한탄강번지점프(코리아레저)",38.20569335,127.2693231
131736,28,"선산골프장",36.15847061,128.4455206
131737,28,"신라컨트리클럽",37.35815248,127.691915
131738,28,"레포츠114",38.17694723,127.2974214
131755,28,"리버랜드",37.70827131,127.4489547
131756,28,"청풍랜드",37.01282077,128.1790672
131759,28,"엘리시안 강촌 스키장",37.83013454,127.5787976
131760,28,"마우나오션 컨트리클럽",35.69097144,129.3754937
131761,28,"골드컨트리클럽",37.2174837,127.1386052
131762,28,"용평 나인골프클럽",37.64724338,128.6878554
131763,28,"반산저수지",36.27750615,126.8438185
131767,28,"수원체육문화센터",37.25862767,127.0677521
131768,28,"섬진강 자전거하이킹",35.22783457,127.3697379
131771,28,"학암포항",36.88300898,126.2138704
131773,28,"한탄강 래프팅",38.14685382,127.3134347
131774,28,"동강 래프팅(영월)",37.19590026,128.5038327
131776,28,"내린천 래프팅",38.04311601,128.2067619
131778,28,"동강 래프팅(정선)",37.3032764,128.6298488
131781,28,"설악레저스쿨(바다래프팅)",38.19775238,128.577529
131784,28,"대유랜드",33.27764454,126.3950726
131785,28,"경기도종합사격장",37.09395585,126.9565501
131786,28,"청주종합사격장",36.69777615,127.5590568
131787,28,"남한강 래프팅(단양)",37.08727353,128.4866153
131788,28,"횡성스포랜드",37.56066508,127.9872629
131789,28,"문경관광사격장",36.64327614,128.1299822
131790,28,"전라남도종합사격장",35.02020503,126.7044963
131791,28,"휘닉스 컨트리클럽",37.58010799,128.3196434
131792,28,"휘닉스 태기산CC",37.58010799,128.3196434
131795,28,"김포사계절썰매장",37.72078703,126.5521834
131799,28,"관흥지민물낚시(수동 제1저수지)",34.50539454,126.9358691
131800,28,"금광지",36.99755153,127.3357324
131801,28,"낭추골 현장학습원 사계절썰매장",36.59787757,127.6181515
131806,28,"엑스게임리조트(내린천 번지점프)",38.07691446,128.1861599
131810,28,"가평베네스트 골프클럽",37.80056915,127.3102979
131812,28,"태안 통개항",36.73546919,126.1387811
131813,28,"태안 방포항",36.50433519,126.330792
131815,28,"당진 장고항",37.03129223,126.5595239
131821,28,"태안 모항항",36.77508674,126.1330945
131822,28,"고려대학교 아이스링크",37.58996359,127.0318266
131823,28,"철원관광레저",38.18546864,127.3074425
131824,28,"통영시청소년수련관",34.82540111,128.4262641
131828,28,"전라북도종합사격장",35.58704644,127.1929582
131829,28,"제주제트(중문)",33.23842457,126.4395613
131830,28,"경주보문실탄사격장",35.84402195,129.2863888
131834,28,"만해마을 수련원",38.18623756,128.3166086
131835,28,"중부컨트리클럽 눈썰매장",37.33822368,127.357432
131836,28,"바지선 선상낚시(토평동유어장)",33.24000689,126.5620812
131838,28,"이월드 83타워 아이스링크",35.85489891,128.5648463
131840,28,"알프스벨리 사계절썰매장",37.9732238,127.5982305
131844,28,"백곡저수지낚시터",36.86316815,127.3988638
131845,28,"갈매기배낚시",37.48768764,126.6229918
131847,28,"국립중앙청소년수련원",36.78627673,127.2287479
131849,28,"반딧불레저",36.00003994,127.5978169
131852,28,"서울여성플라자",37.51167081,126.9272384
131853,28,"경호강래프팅",35.41861627,127.8721886
131854,28,"사람과바다 래프팅",35.40988948,127.8722139
131856,28,"고풍저수지",36.78605466,126.603971
131857,28,"신창저수지",36.7512943,126.5762994
131859,28,"성은낚시터",37.07053177,127.1678928
131862,28,"사기막저수지",37.78395171,128.7872117
131865,28,"파인리즈컨트리클럽",38.24327686,128.5376117
131866,28,"프리스틴밸리 골프클럽",37.66080197,127.4564137
131867,28,"하이원 컨트리클럽",37.21158778,128.8182402
131869,28,"하이원리조트 스키장",37.20398906,128.8394969
131870,28,"퀸승마클럽 (구. 호스랜드 운악승마클럽)",37.23120054,126.9256102
131876,28,"분당 그린피아골프",37.38974184,127.1556599
131877,28,"골드레이크컨트리클럽",34.96098955,126.8737884
131878,28,"오크밸리스키장",37.4057326,127.8158885
131880,28,"경천대랜드 눈썰매장",36.45542194,128.243733
131885,28,"경주시청소년수련관",35.85513047,129.2158863
131887,28,"렉스필드 컨트리클럽",37.39888744,127.4313791
131888,28,"곡성군청소년야영장",35.22794012,127.3698879
131890,28,"떼제베 컨트리클럽",36.66731434,127.3249898
131893,28,"비에이비스타 컨트리클럽",37.18057076,127.41657
131895,28,"안성베네스트 골프클럽",37.02710177,127.3839633
131896,28,"하노버승마장",37.13478215,127.4467019
131897,28,"신갈승마클럽",37.24114204,127.1363658
131898,28,"레이크밸리 승마클럽",37.82070956,127.2177391
131901,28,"명동사격장",37.56196326,126.9865899
131902,28,"필로스 골프클럽",37.93328745,127.3338808
131903,28,"세븐럭카지노(강남코엑스점)",37.51202589,127.057532
131904,28,"세븐럭카지노(강북힐튼점)",37.55539438,126.9754466
131905,28,"세븐럭카지노(부산롯데점)",35.15686435,129.0564587
131909,28,"해양관광레저스포츠센터",37.38603703,129.240736
131910,28,"라마다프라자제주호텔 스포츠센터(실내.외 수영장)",33.51883649,126.518151
131911,28,"신수낚시터",36.84394378,126.9982449
131913,28,"뉴서울 다이빙 풀",37.46231184,126.8813661
131917,28,"한국패러글라이딩학교",37.31455803,127.2625857
131918,28,"송골매(패러글라이딩 스쿨)",37.31454139,127.2640078
131919,28,"파주 카트랜드",37.77754665,126.6845614
131921,28,"순담레저",38.17685835,127.2975797
131925,28,"조나단 패러글라이딩 스쿨",37.37356685,128.4074417
131929,28,"태용래프팅",37.2359958,128.5119919
131931,28,"수달레저",37.23571527,128.5117364
131934,28,"천안승마클럽",36.85976651,127.1299604
131938,28,"율동공원번지점프",37.37661275,127.1524328
131940,28,"가평TOP랜드 번지점프",37.80603914,127.5260031
131941,28,"동강드림래프팅",37.23467938,128.5171804
131942,28,"스포원파크 경륜장",35.28916157,129.1070701
131943,28,"영도관광사격장",35.07352919,129.0541195
131945,28,"영월동강삼성래프팅",37.20226901,128.5061435
131946,28,"한탄강썬래프팅",38.17009011,127.3195557
131949,28,"성읍승마장",33.39857353,126.7871331
131950,28,"베르아델 승마클럽",37.21324424,126.6082118
131956,28,"금호스포츠센터",37.65715634,127.0628608
131958,28,"창동문화체육센터",37.65823377,127.0507507
131959,28,"극동스포랜드(실내수영장)",37.30438178,126.8162237
131960,28,"한백레저",38.04311601,128.2067619
131961,28,"무주래프팅",35.99822921,127.6073716
131962,28,"산청경호강래프팅",35.41158084,127.865595
131963,28,"연대천래프팅",37.23191018,128.5133697
131968,28,"강나루래프팅",36.84448126,128.8899475
131970,28,"강사랑래프팅",37.23663741,128.5133779
131971,28,"썸머쿨래프팅",37.20183851,128.5064184
131973,28,"도산래프팅",36.76583751,128.8913414
131977,28,"케이레포츠",35.40890903,127.8716834
131978,28,"안양시시설관리공단 빙상장",37.40559181,126.9465312
131979,28,"실크리버 컨트리클럽",36.54567114,127.3905205
131982,38,"가평5일장 / 잣고을전통시장 (5, 10일)",37.82977506,127.5148701
131983,38,"설악 5일장 (1, 6일)",37.67749235,127.4920239
131985,38,"김포장 (2, 7일)",37.62795622,126.7112853
131986,38,"경기 안성장 (2, 7일)",37.0065521,127.2703825
131987,38,"용문천년시장 / 용문전통시장 (5, 10일)",37.48870783,127.5960949
131988,38,"양평장 / 양평시장 (3, 8일)",37.49091401,127.4925376
131989,38,"여주장 (5, 10일)",37.2991804,127.6308389
131990,38,"연천장 (2, 7일)",38.10406004,127.0769688
131991,38,"전곡재래시장 (4, 9일)",38.0271272,127.0681052
131992,38,"백암장 (1, 6일)",37.16471349,127.3739854
131994,38,"장호원재래시장(4, 9일)",37.11483502,127.6307136
131995,38,"금촌장 (1, 6일)",37.76225835,126.7735647
131996,38,"파주 문산장 (4, 9일)",37.8533841,126.7884275
131997,38,"근덕장 / 근덕교가시장 (1, 6일)",37.38030409,129.2270319
131998,38,"양양전통시장 (4, 9일)",38.07502032,128.6231731
132001,38,"여량장 (1, 6일)",37.47580101,128.63266
132002,38,"임계사통팔달시장 / 임계장 (5, 10일)",37.49501411,128.8509593
132003,38,"정선5일장 / 정선 아리랑시장 (2, 7일)",37.38054039,128.664535
132004,38,"와수시장 (1,6일)",38.16531192,127.4174413
132006,38,"신 철원시장 (3, 8일)",38.144779,127.3099684
132008,38,"화천시장 (3, 8일)",38.10387721,127.7040447
132010,38,"괴산장 / 괴산산막이시장 (3, 8일)",36.81114242,127.7950102
132011,38,"목도장 / 목도시장(4, 9일)",36.87148099,127.8532116
132012,38,"관터장 (관기재래시장) (4, 9일)",36.43522479,127.8175382
132013,38,"보은장, 보은전통시장 (1, 6일)",36.48372582,127.7201566
132015,38,"영동장 (4, 9일)",36.1753315,127.7763962
132016,38,"옥천장 (5, 10일)",36.30242715,127.5682085
132018,38,"무극장 / 무극시장 (5, 10일)",36.99264014,127.5959424
132019,38,"삼성시장 / 모란장 (1, 6일)",37.01851038,127.4982172
132020,38,"음성장 (2, 7일)",36.9377093,127.6907577
132022,38,"광혜원장 (3, 8일)",36.98892117,127.4453339
132023,38,"진천장 (5, 10일)",36.85697529,127.447504
132026,38,"미원장 (4, 9일)",36.63278256,127.6546139
132028,38,"오창장 (3, 8일)",36.74265248,127.4558509
132029,38,"금산장 (2, 7일)",36.10005164,127.4905098
132030,38,"당진장 (5, 10일)",36.8904375,126.629377
132031,38,"부여장 (5, 10일) / 백마강달밤야시장",36.28147625,126.9076348
132032,38,"비인장 (4, 9일)",36.14227024,126.6016576
132039,38,"정산장 (5, 10일)",36.41055938,126.9480278
132042,38,"광천장 (4, 9일)",36.50075731,126.62491
132043,38,"남원장 / 남원공설시장 (4, 9일)",35.4046036,127.3758939
132044,38,"운봉장 / 운봉공설시장  (1, 6일)",35.43622213,127.528824
132045,38,"부안상설시장 / 부안장 (4, 9일)",35.72709764,126.7329649
132046,38,"줄포장 (1, 6일)",35.5873487,126.6773401
132049,38,"번암장 (1, 6일)",35.53321978,127.5452228
132050,38,"산서장 (2, 7일)",35.58449469,127.3958541
132051,38,"강진시장  (4, 9일)",34.64031839,126.7741772
132052,38,"마량장 (3, 8일)",34.45207908,126.8165447
132053,38,"고흥장 (4, 9일)",34.60781951,127.2865331
132054,38,"과역 5일장 (5, 10일)",34.67945722,127.3622691
132055,38,"석곡장 (5, 10일)",35.13098241,127.2547894
132057,38,"구례5일장 / 구례전통시장(3, 8일)",35.21014386,127.4701017
132059,38,"공산장 (1, 6일)",34.9429566,126.6091094
132061,38,"대치장/대전장 (3, 8일)",35.27542093,126.8861072
132062,38,"창평장 (5, 10일)",35.36949884,127.0298226
132063,38,"망운장 (1, 6일)",35.01151472,126.3919686
132064,38,"무안장 (4, 9일)",34.98657998,126.4725176
132066,38,"벌교장 (4, 9일)",34.84542164,127.3451664
132067,38,"보성장 / 녹차골 보성향토시장 (2, 7일)",34.76563439,127.0772586
132069,38,"서시장 (4, 9일)",34.74179264,127.7286493
132070,38,"덕양장 (3, 8일)",34.79808744,127.6319536
132071,38,"영광장 (1, 6일)",35.2734786,126.5030745
132072,38,"구림장 (2, 7일)",34.76234959,126.6348893
132073,38,"독천장(4, 9일)",34.72446385,126.5673295
132076,38,"신북장 (3, 8일)",34.88857522,126.6922451
132077,38,"영암장 (5, 10일)",34.80130741,126.7007937
132081,38,"완도장 (5, 10일)",34.31620704,126.7477651
132087,38,"용산장  (1, 6일)",34.62692792,126.9225478
132089,38,"십일시장 (4, 10일)",34.41054022,126.1922117
132090,38,"진도장 / 진도조금시장 (2, 7일)",34.48151386,126.2569432
132091,38,"남리장 (3, 8일)",34.5753284,126.4325311
132092,38,"남창장 (2, 7일)",34.4045535,126.6267847
132093,38,"능주장 / 능주전통시장 (5, 10일)",34.99052654,126.9591968
132098,38,"화순장 / 화순전통시장 (3, 8일)",35.06227407,126.9624141
132099,38,"경산장 (5, 10일)",35.82141697,128.7358072
132100,38,"압량장 (2, 7일)",35.84377045,128.7603489
132101,38,"자인장 (3, 8일)",35.81709407,128.8231219
132103,38,"구미 인동시장",36.10848695,128.4213047
132104,38,"군위장 (3, 8일)",36.23894981,128.5668104
132105,38,"연무시장",37.29448666,127.0259688
132108,38,"함창장 (1, 6일)",36.56755516,128.1794911
132109,38,"공성장 (1, 6일)",36.28383845,128.0765082
132110,38,"화령시장/화령장 (3, 8일)",36.44478727,127.9530036
132112,38,"길안장 / 천지장 (5, 10일)",36.4577949,128.8925864
132113,38,"도산장 / 온혜장 (5, 10일)",36.74761347,128.8324499
132114,38,"강구장 (3, 8일)",36.36844178,129.3613143
132115,38,"구룡포장 (3, 8일)",35.99031886,129.5540084
132116,38,"금호장 (3, 8일)",35.9317126,128.8733837
132117,38,"신령장 (신녕장) (3, 8일)",36.04210683,128.7875409
132118,38,"풍기장 (3, 8일)",36.87050191,128.5248626
132120,38,"제천 중앙시장",37.13666545,128.211283
132121,38,"동명장 (4, 9일)",35.98310085,128.5538632
132122,38,"약목장 (3, 8일)",36.03236402,128.365934
132123,38,"왜관장 (1, 6일)",35.95647494,128.4915167
132126,38,"거창장 (1, 6일)",35.6861812,127.9137056
132127,38,"남해장 (2, 7일)",34.84115939,127.8943517
132131,38,"무안장 (1, 6일)",35.47014673,128.6522687
132132,38,"송백장 (5, 10일)",35.58609623,128.8814677
132138,38,"진주 문산장 (4, 9일)",35.16908568,128.1643557
132146,38,"하동 화개장터",35.18802958,127.6240859
132152,38,"마천장 (5, 10일)",35.39566795,127.6627021
132153,38,"서상장 (4, 9일)",35.6833858,127.6859258
132154,38,"안의장 (5, 10일)",35.62629176,127.8140494
132155,38,"함양장 / 함양중앙시장 (2, 7일)",35.51802751,127.7289375
132159,38,"고성5일시장 (4, 9일)",33.45188912,126.9127293
132160,38,"표선 5일시장 (2, 7일)",33.32216044,126.8302978
132161,38,"대정5일시장 (1, 6일)",33.22049299,126.2483311
132163,38,"한국도요",37.30270639,127.4028511
132164,38,"한국민속식품 (부산)",35.18074589,128.9539503
132166,38,"영산포풍물시장/영산장 (5, 10일)",34.99206103,126.7071745
132167,38,"남평장 (1, 6일)",35.04660164,126.845161
132170,38,"봉화시장 (2, 7일)",36.8901842,128.7355349
132173,38,"억지춘양5일장 (4, 9일)",36.93631287,128.9138705
132178,38,"동화면세점",37.56958718,126.9761378
132179,38,"신세계면세점 (부산점)",35.16987255,129.1283132
132180,38,"남대문시장",37.55924675,126.9776796
132182,38,"서울 평화시장",37.56942111,127.0080127
132183,38,"광장시장",37.57016532,126.9997218
132184,38,"고속터미널 의류도매상가",37.50540631,127.0075479
132185,38,"서면 지하도상가",35.16023905,129.0611193
132186,38,"서울 광희시장",37.56868515,127.0119012
132187,38,"남포동 지하도상가",35.0980149,129.0306458
132188,38,"부산 부전시장",35.16246103,129.0614025
132189,38,"부산 진시장",35.1361806,129.0587979
132190,38,"부산 자갈치시장",35.09665117,129.0306042
132191,38,"국제시장",35.10164224,129.0285793
132198,38,"퇴계로 오토바이상가",36.98445687,126.9273225
132200,38,"동대문 종합시장·동대문 쇼핑타운",37.57072928,127.0073294
132201,38,"강남고속터미널 혼수상가",37.5050869,127.0071924
132202,38,"종로6가 대학천 책방거리",37.57065149,127.0064684
132205,38,"견지동 불교용품거리",37.57447839,126.9819927
132207,38,"청계5가 가방도매상가 / 청오가방상가",37.57013482,127.0029909
132211,38,"남대문 액세사리상가",37.55919397,126.9776158
132213,38,"남대문 안경상가",37.55875512,126.9769936
132214,38,"양재 양곡도매시장",37.45921775,127.0367132
132215,38,"가락시장(가락농수산물 도매시장)",37.49609259,127.1109832
132216,38,"노량진수산물도매시장",37.51485395,126.9368207
132217,38,"서울 중부시장",37.56514094,127.0019384
132218,38,"세브도르 (Cep D'or)",37.47895455,127.0474283
132219,38,"인사동 고미술거리",37.57325915,126.9857424
132220,38,"서울 약령시장",37.57914272,127.0370431
132222,38,"경일한지백화점",37.5738341,126.9865479
132225,38,"남대문인삼시장",37.56048271,126.9774491
132226,38,"낙원 악기상가",37.57275647,126.9878811
132229,38,"용산전자랜드",37.53276616,126.9595404
132230,38,"고속터미널 꽃도매상가",37.50540631,127.0075479
132231,38,"세운전자상가(세운전자플라자)",37.56926812,126.995225
132235,38,"논현 가구거리",37.51118369,127.0225186
132238,38,"을지로 철제가구거리",37.56726839,126.9974609
132241,38,"방산 종합시장",37.5685933,127.0007606
132244,38,"청계 조명기구상가",37.56714059,126.9954361
132248,38,"롯데월드 쇼핑몰",37.51107949,127.0972007
132251,38,"한국기념품백화점",33.48742277,126.4847962
132252,38,"관촌시장 (5, 10일)",35.67876788,127.2676964
132253,38,"평창올림픽시장(구 평창전통시장)",37.36680349,128.3946375
132256,38,"원주 자유시장",37.35132469,127.9486226
132257,38,"대구 한약재 도매시장",35.86729523,128.5923741
132258,38,"단양장 / 단양구경시장 (1, 6일)",36.9824806,128.3698399
132259,38,"유성장 (4, 9일)",36.35801943,127.3354889
132260,38,"예산장 / 예산시장 (5, 10일)",36.67732702,126.8496073
132262,38,"청양장 (2, 7일)",36.45054668,126.8011621
132263,38,"한산5일장 (1, 6일)",36.08445533,126.8044659
132265,38,"용인장 (5, 10일)",37.2367105,127.2078262
132266,38,"모란장 / 모란민속시장 (4, 9일)",37.42932562,127.1266003
132267,38,"소래포구 종합어시장",37.39877499,126.7372005
132268,38,"원주5일장 / 원주민속풍물시장 (2, 7일)",37.35126645,127.9533277
132270,38,"동송장 / 동송시장 (5,10일)",38.2087754,127.2192082
132271,38,"횡성장 / 횡성시장 (1, 6일)",37.48988437,127.9865595
132272,38,"홍천 중앙시장 (1,6일)",37.69107863,127.8861293
132274,38,"함평장 (2, 7일)",35.06371655,126.5234446
132275,38,"해남장 (1, 6일)",34.56829854,126.5964168
132276,38,"장수장 (5, 10일)",35.64928114,127.5174417
132277,38,"밀양장 (2, 7일)",35.4926603,128.7728909
132279,38,"의령장 (3, 8일)",35.31883724,128.2613293
132280,38,"상주장 / 상주중앙시장 (2, 7일)",36.41321969,128.1616081
132282,38,"안동장 / 안동구시장(2, 7일)",36.56584614,128.7278868
132283,38,"영덕장 (4, 9일)",36.40670704,129.3697013
132284,38,"영양시장 (4, 9일)",36.66794458,129.1123024
132285,38,"영주장 / 신영주번개시장 (5, 10일)",36.8121549,128.6232556
132286,38,"의성전통시장, 의성장 (2, 7일)",36.34634839,128.699129
132287,38,"청송장 (4, 9일) / 청송재래시장",36.43513384,129.0521174
132288,38,"봉동시장 (5, 10일)",35.93871157,127.1670874
132293,38,"함열장 (2, 7일)",36.08069175,126.9585134
132294,38,"금마장 (2, 7일)",35.99176466,127.0534628
132295,38,"여산장 (1, 6일)",36.05872143,127.0833695
132296,38,"황등장 / 황등시장 (5, 10일)",36.00592506,126.9452943
132297,38,"무주반딧불시장(무주반딧불장터) (1, 6일)",36.00465152,127.6534757
132299,38,"안성장 (5, 10일)",35.8662117,127.6534766
132300,38,"삼례정기시장 (3, 8일)",35.91045204,127.0729743
132301,38,"고산미소시장/고산시장 (4, 9일)",35.9744304,127.2057719
132302,38,"운주정기시장 (1, 6일)",36.09412911,127.2768846
132304,38,"남원 용남시장",35.40773659,127.3766604
132305,38,"인월장 / 인월시장 (3, 8일)",35.46152611,127.6021058
132306,38,"남원시 농특산물 전시판매장",35.45751,127.607972
132307,38,"정읍 샘고을시장 (구 제일시장)",35.56296281,126.8547471
132312,38,"대야장 (1, 6일)",35.94483814,126.8160963
132313,38,"군산 공설시장",35.98324878,126.7203039
132314,38,"고창장 (3, 8일)",35.44021554,126.6855125
132318,38,"롯데면세점 (본점)",37.56535165,126.9809819
132319,38,"해리장 (4, 9일)",35.45863049,126.5424887
132323,38,"고창 자수",35.43250008,126.7054776
132325,38,"순창5일장 / 순창시장 (1, 6일)",35.3718061,127.1450707
132326,38,"전주 남부시장",35.81282834,127.1475535
132331,38,"김제장 (2, 7일)",35.80515535,126.891446
132332,38,"원평장 (4, 9일)",35.71403416,126.9949752
132334,38,"금산필방",35.71828448,127.0418376
132336,38,"진안장 / 진안시장 (4, 9일)",35.79216894,127.4296123
132337,38,"전북인삼농협",35.7872555,127.4231825
132344,38,"울진장 (2, 7일)",36.99162709,129.402092
132345,38,"평해장 (2, 7일)",36.72670537,129.4430297
132350,38,"영천장 (2, 7일)",35.96437678,128.9380465
132352,38,"수원 영동시장",37.27686357,127.0186977
132353,38,"수원 농수산물도매시장",37.25488299,127.0304084
132355,38,"선산5일장 (2, 7일)",36.23951705,128.3009117
132356,38,"장천장 (5, 10일)",36.12570299,128.4933979
132357,38,"청평 5일장 (2, 7일)",37.73474541,127.4159041
132358,38,"청도장 (4, 9일)",35.64542861,128.7413172
132359,38,"풍각장 (1, 6일)",35.63558794,128.5840563
132360,38,"동곡장 (1, 6일)",35.69208167,128.8910083
132362,38,"예천장 (2, 7일)",36.65457246,128.4503311
132363,38,"온양시장 (온양온천전통시장)",36.78355636,127.002124
132366,38,"포항 죽도시장",36.03646287,129.3681706
132367,38,"장기장 (4, 9일)",35.89080666,129.4906835
